"LAKE_ID","Y_Coordinate","X_Coordinate","maxdate"
"1310SUT0052",42.401299,-73.568603,2018-08-15
"1311DUA0276A",42.7491,-74.112602,2017-10-01
"1311THO0274",42.649601,-74.042198,2012-06-06
"1311UWB6877",42.669899,-74.033302,2012-09-06
"1401ANA0251",41.857498,-74.962898,2017-09-17
"1401BUR0082",41.524101,-74.743897,2014-07-31
"1401DEV0174",41.521,-74.839401,2017-10-01
"1401HUN0216",41.682899,-74.990402,2015-09-09
"1401MON0186",41.525299,-74.917297,2017-09-03
"1401SOM0268",41.910198,-75.228996,2017-10-01
"1401STU0245",41.8367,-74.900497,2017-09-25
"1401SUP0104",41.6656,-74.876602,2015-09-09
"1401SWI0108A",41.5895,-74.778603,2015-09-09
"1401WHI0117",41.676998,-74.837898,2016-07-02
"1402EVE0050A",41.765001,-74.652425,2015-09-10
"1402GUY0014",41.428398,-74.6008,2013-09-18
"1402KIA0044",41.676899,-74.666397,2015-09-10
"1402MAR0008",41.432899,-74.632896,2014-07-31
"1402MOR0050",41.75116,-74.651001,2015-09-10
"1402PLE0045",41.696098,-74.627998,2017-09-17
"1402SAN0009",41.444599,-74.626999,2014-07-31
"1402WOL0037",41.586601,-74.588097,2017-09-02
"1402YAN0021",41.584999,-74.553101,2017-09-24
"1403ALD0346",42.048401,-74.6763,2014-07-30
"1403BEA5572",42.123299,-75.059403,2014-07-29
"1403BIG0345",42.046799,-74.7239,2014-07-30
"1403LAU0352",42.119999,-75.071503,2014-07-29
"1403LIT0344",42.039799,-74.7472,2014-07-30
"1404BEA0401",42.201901,-75.378899,2015-09-09
"1404DEE0389",42.059601,-75.553398,2017-09-17
"1404LAU0382",42.010399,-75.480301,2016-09-16
"1404OQU0383",42.0224,-75.459396,2017-09-16
"1404PAG0387",42.007401,-75.512497,2014-08-06
"1404PAG0391",42.142601,-75.482201,2015-09-09
"1404RUS0410",42.1222,-75.095497,2015-09-09
"1501CON0984",41.142799,-73.939697,2013-09-12
"1501CRA1015",41.28968,-74.11684,2012-08-30
"1501FOR1016",41.29789,-74.10275,2012-08-30
"1501FOU6903",41.2225,-74.222397,2012-08-22
"1501LUC0982B",41.183701,-73.997803,2017-09-22
"1501ROC0985",41.138599,-73.922798,2017-09-21
"1501ROU1021",41.319712,-74.207604,2012-08-02
"1501SKA1003D",41.2407,-74.105904,2014-06-19
"1501STA1011",41.237801,-74.160301,2016-07-12
"1501STE1021C",41.163502,-74.2603,2012-08-22
"1501STE1025",41.207199,-74.259102,2012-08-22
"1501TUX1007",41.2015,-74.205803,2017-09-26
"1501UWB1006",41.21171,-74.19939,2017-09-26
"1501WEE1005",41.21707,-74.19247,2016-08-21
"1601GRE1117",41.576901,-73.605103,2017-08-01
"1601RUD1134",41.9772,-73.504898,2016-06-21
"1601UWB1134A",41.970001,-73.497101,2016-06-23
"1701AVO0961",40.674198,-73.413399,2018-08-06
"1701BEL0949",40.735298,-73.342903,2016-10-12
"1701BLA0788",40.951302,-72.296303,2015-09-19
"1701DEE0615",40.936537,-72.831295,2013-08-28
"1701DON0565A",40.898102,-72.779099,2018-08-07
"1701FOR0985",40.695702,-73.5215,2013-08-27
"1701FRE0661",40.922199,-72.4188,2017-09-10
"1701FRE0753",41.0159,-72.024498,2018-09-11
"1701GRE0885",40.7687,-73.0214,2018-08-07
"1701HEM1012",40.676399,-73.644402,2012-07-25
"1701KNA0912",40.732899,-73.2015,2013-08-27
"1701LAU0496",40.978901,-72.557503,2018-08-07
"1701LFR0662",40.918201,-72.408501,2017-09-18
"1701LIL0779",40.938301,-72.212898,2015-09-19
"1701LLO0708",40.9776,-72.296204,2017-09-04
"1701LON0702",40.975102,-72.290802,2017-09-04
"1701LOW0855",40.8363,-72.925003,2018-08-08
"1701MAI0907",40.751701,-73.147797,2018-08-08
"1701MAR0495",40.991885,-72.523684,2018-08-07
"1701PEC0555",40.914001,-72.717796,2014-09-16
"1701PECXXX1",40.916064,-72.694956,2018-08-07
"1701PPMXXX1",40.652231,-73.971873,2014-09-15
"1701PRO0009",40.6549,-73.969902,2014-09-15
"1701REE0763",41.078098,-71.910103,2018-09-11
"1701SOU1011",40.669102,-73.650902,2016-10-11
"1701UPP0856",40.843102,-72.936997,2014-09-16
"1701UWB0943",40.696701,-73.329399,2013-08-27
"1701WES0890",40.764401,-73.027901,2013-08-27
"1702ALLXXX1",40.638178,-74.102585,2018-07-25
"1702BRY1106",41.168201,-73.691399,2018-07-31
"1702CLA1061X",40.542852,-74.228852,2016-06-29
"1702CLO1074",40.616798,-74.107597,2018-07-25
"1702FRE0209",40.934502,-73.456802,2011-07-14
"1702GLE1070",40.918999,-73.801201,2018-08-01
"1702GOO1061Y",40.541928,-74.22415,2016-06-30
"1702GRA1055",40.9781,-73.847504,2013-08-29
"1702IND5821",40.838299,-73.894096,2018-08-01
"1702KIS0076",40.7481,-73.805496,2018-07-24
"1702MEA0100A",40.735298,-73.841103,2014-09-15
"1702MIL0296",40.84573,-73.195708,2014-09-16
"1702NEW0292",40.842803,-73.227769,2013-08-28
"1702OAK0107",40.758598,-73.759598,2018-07-24
"1702OHR1069B",40.588799,-74.123901,2018-07-25
"1702PAI1082",40.9356,-73.790703,2018-07-31
"1702PEL1072",40.9132,-73.8135,2018-08-01
"1702PHIXXX1",40.856933,-73.21446,2015-08-13
"1702SHE1087",40.9524,-73.774498,2018-07-31
"1702UWB0105",40.771099,-73.7649,2018-07-24
"1702UWB0340A",40.946201,-73.1157,2018-08-08
"1702UWB5317",40.535,-74.226097,2016-06-30
"1702UWB5331",40.770707,-73.808255,2018-07-24
"1702WIL0100B",40.723499,-73.833198,2014-09-15
"1702WIL1063A",40.605598,-74.157898,2018-07-25
